lastName,firstName,contributionRole,PIName,associate,researcherDesignation,org,pub,ref
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,709,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,135,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,962,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,773,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,8,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,862,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,21,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,997,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,365,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,589,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,243,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,932,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,874,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,490,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,2,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,506,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,99,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,914,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,126,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,776,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,853,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,57,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,392,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,132,FALSE
Teo,Koon,Last Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,753,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,194,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,232,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,653,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,420,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,130,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,442,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,947,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,10,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,521,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,303,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,299,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,368,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,41,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,476,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,862,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,259,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,108,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,64,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,486,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,862,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,507,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,68,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,126,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,400,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,223,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,429,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,706,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,193,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,819,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,891,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,199,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,93,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,177,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,246,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,493,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,163,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,746,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,476,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,402,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,507,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,80,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,886,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,229,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,157,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,23,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,560,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,541,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,368,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,470,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,836,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,448,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,531,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,7,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,263,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,572,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,727,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,44,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,503,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,171,FALSE
Teo,Koon,First Listed Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,262,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,995,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,120,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,411,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,699,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,445,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,972,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,138,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,269,FALSE
Teo,Koon,Co-Author,Koon Teo,FALSE,Emeritus Scientist,PHRI,745,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,390,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,520,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,262,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,844,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,101,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,294,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,862,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,779,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,573,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,60,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,415,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,362,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,817,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,575,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,173,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,208,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,585,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,248,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,676,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,11,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,894,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,751,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,713,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,764,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,708,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,593,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,747,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,209,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,250,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,109,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,858,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,90,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,51,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,55,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,824,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,45,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,319,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,539,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,342,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,811,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,928,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,744,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,661,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,962,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,391,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,903,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,134,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,247,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,674,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,686,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,89,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,533,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,655,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,539,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,722,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,959,FALSE
Mertz,Dominik,First Listed Author,Dominik Mertz,TRUE,Scientist,PHRI,846,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,140,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,451,FALSE
Mertz,Dominik,Last Author,Dominik Mertz,TRUE,Scientist,PHRI,803,FALSE
Mertz,Dominik,Co-Author,Dominik Mertz,TRUE,Scientist,PHRI,362,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,64,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,923,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,241,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,548,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,502,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,143,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,230,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,127,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,819,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,635,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,28,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,323,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,439,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,875,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,205,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,925,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,867,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,163,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,576,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,670,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,87,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,339,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,787,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,469,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,958,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,872,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,668,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,909,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,610,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,832,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,289,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,73,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,749,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,666,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,209,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,245,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,43,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,92,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,752,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,492,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,198,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,969,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,130,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,964,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,749,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,958,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,463,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,653,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,324,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,162,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,302,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,23,FALSE
Kay,Jeffrey,First Listed Editor,Jeffrey Kay,FALSE,Other,PHRI,935,FALSE
Kay,Jeffrey,First Listed Author,Jeffrey Kay,FALSE,Other,PHRI,828,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,251,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,950,FALSE
Kay,Jeffrey,Co-Author,Jeffrey Kay,FALSE,Other,PHRI,866,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,213,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,855,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,664,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,6,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,959,FALSE
Mehta,Shamir,Co-Editor,Shamir Mehta,FALSE,Senior Scientist,PHRI,131,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,19,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,893,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,676,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,517,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,237,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,538,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,411,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,498,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,217,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,125,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,887,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,285,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,53,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,936,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,794,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,612,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,676,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,956,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,205,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,739,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,546,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,685,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,173,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,156,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,863,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,914,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,982,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,15,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,530,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,674,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,82,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,363,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,541,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,513,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,423,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,108,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,252,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,143,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,551,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,166,FALSE
Mehta,Shamir,First Listed Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,23,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,983,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,807,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,478,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,997,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,297,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,439,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,163,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,638,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,78,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,556,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,699,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,102,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,743,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,467,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,582,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,3,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,617,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,899,FALSE
Mehta,Shamir,Last Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,640,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,70,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,227,FALSE
Mehta,Shamir,Co-Author,Shamir Mehta,FALSE,Senior Scientist,PHRI,485,FALSE
Scott,Donald,Co-Author,Donald Scott,TRUE,Other,PHRI,782,FALSE
Scott,Donald,Co-Author,Donald Scott,TRUE,Other,PHRI,420,FALSE
Scott,Donald,First Listed Author,Donald Scott,TRUE,Other,PHRI,536,FALSE
Scott,Donald,Co-Author,Donald Scott,TRUE,Other,PHRI,731,FALSE
Dowhaniuk,Jenna,Co-Author,Jenna Dowhaniuk,FALSE,Other,PHRI,975,FALSE
Dowhaniuk,Jenna,Co-Author,Jenna Dowhaniuk,FALSE,Other,PHRI,327,FALSE
Dowhaniuk,Jenna,Co-Author,Jenna Dowhaniuk,FALSE,Other,PHRI,274,FALSE
Dowhaniuk,Jenna,First Listed Editor,Jenna Dowhaniuk,FALSE,Other,PHRI,691,FALSE
Dowhaniuk,Jenna,Co-Author,Jenna Dowhaniuk,FALSE,Other,PHRI,28,FALSE
